time,rating,text,name,category,latitude,longitude,safety,cleanliness,infrastructure,nature,attractions,heritage,costs,other,created_at,id,lead_time,updated_at
1775256784680,2.0,Fees add up quickly for a family.,Central Plaza,Subway station,40.6966133,-74.0035774,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,2026-04-03T22:47:31.680336Z,615.0,112.783,2026-04-03T22:47:31.680336Z
1775256785680,1.0,Volunteers went out of their way to help visitors.,Central Square,City park,40.8694644,-73.98716,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,2026-04-03T22:47:31.680336Z,616.0,87.216,2026-04-03T22:47:31.680336Z
1775256786680,4.0,I would not bring children here late; the perimeter feels unsafe.,Liberty Hall,Historical place,40.6893872,-73.9810518,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,617.0,115.517,2026-04-03T22:47:31.680336Z
1775256787680,3.0,Floors and tables were wiped down constantly.,Liberty Market,Historical landmark,40.6750041,-73.9410629,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,618.0,14.102,2026-04-03T22:47:31.680336Z
1775256788680,1.0,Facilities work but show their age.,Riverside Park,Train station,40.6524475,-73.8800909,notmentioned,notmentioned,neutral,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,619.0,108.398,2026-04-03T22:47:31.680336Z
1775256789680,2.0,Almost entirely paved with little vegetation.,North Point Plaza,Museum,40.6877828,-74.0296687,notmentioned,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,620.0,74.337,2026-04-03T22:47:31.680336Z
1775256790680,5.0,Underwhelming — not much to do besides walk around.,West End Garden,Castle,40.6501068,-74.027476,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,621.0,91.289,2026-04-03T22:47:31.680336Z
1775256791680,3.0,Some historical markers; could be expanded.,Metro Plaza,Park,40.7047338,-73.9473411,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,622.0,82.008,2026-04-03T22:47:31.680336Z
1775256792680,5.0,Budget-friendly snacks and no hidden fees.,Grand Station,City park,40.6804419,-73.9508504,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,2026-04-03T22:47:31.680336Z,623.0,70.945,2026-04-03T22:47:31.680336Z
1775256793680,2.0,Staff seemed overwhelmed and short with guests.,Union Center,Flea market,40.729342,-74.0257472,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,2026-04-03T22:47:31.680336Z,624.0,30.099,2026-04-03T22:47:31.680336Z
1775256794680,3.0,I would not bring children here late; the perimeter feels unsafe.,Central Park,Castle,40.6670973,-73.9164248,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,625.0,39.124,2026-04-03T22:47:31.680336Z
1775256795680,3.0,"Clean enough for a quick visit, not immaculate.",Grand Pool,Tourist attraction,40.7108577,-74.0401632,notmentioned,neutral,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,626.0,115.542,2026-04-03T22:47:31.680336Z
1775256796680,5.0,Broken escalators and blocked exits are unacceptable.,Metro Park,Playground,40.8488483,-73.9853955,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,627.0,21.198,2026-04-03T22:47:31.680336Z
1775256797680,3.0,Almost entirely paved with little vegetation.,North Point Museum,Flea market,40.7409854,-73.9479463,notmentioned,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,628.0,116.904,2026-04-03T22:47:31.680336Z
1775256798680,4.0,The main exhibit alone is worth the trip.,Riverside Center,Historical place,40.6717387,-73.9949216,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,629.0,119.417,2026-04-03T22:47:31.680336Z
1775256799680,3.0,Restoration preserved the original details beautifully.,Riverside Market,Plaza,40.7043967,-74.0090219,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,630.0,33.764,2026-04-03T22:47:31.680336Z
1775256800680,2.0,Fees add up quickly for a family.,Harbor Market,City park,40.6733716,-73.9559204,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,2026-04-03T22:47:31.680336Z,631.0,17.453,2026-04-03T22:47:31.680336Z
1775256801680,5.0,Volunteers went out of their way to help visitors.,Metro Plaza,Historical landmark,40.6826078,-73.957359,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,2026-04-03T22:47:31.680336Z,632.0,95.958,2026-04-03T22:47:31.680336Z
1775256802680,3.0,I would not bring children here late; the perimeter feels unsafe.,Central Park,Farmers' market,40.8034736,-74.0159364,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,633.0,26.465,2026-04-03T22:47:31.680336Z
1775256803680,4.0,Floors and tables were wiped down constantly.,Riverside Garden,Historical landmark,40.6532231,-74.0177046,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,634.0,15.611,2026-04-03T22:47:31.680336Z
1775256804680,5.0,Broken escalators and blocked exits are unacceptable.,Central Plaza,Recreation center,40.7630623,-73.885873,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,635.0,66.668,2026-04-03T22:47:31.680336Z
1775256805680,5.0,Green space and shade trees make this a pleasant stop.,Civic Square,Recreation center,40.6919502,-73.9243469,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,636.0,35.026,2026-04-03T22:47:31.680336Z
1775256806680,2.0,The main exhibit alone is worth the trip.,Liberty Square,Monument,40.8640347,-73.9660265,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,637.0,70.84,2026-04-03T22:47:31.680336Z
1775256807680,1.0,Little information on the site's history; a missed opportunity.,Civic Park,Recreation center,40.7282316,-73.8840505,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,638.0,95.205,2026-04-03T22:47:31.680336Z
1775256808680,3.0,Pricing matches similar venues nearby.,West End Park,Transit station,40.8079592,-73.9624138,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral,notmentioned,2026-04-03T22:47:31.680336Z,639.0,92.156,2026-04-03T22:47:31.680336Z
1775256809680,3.0,Service was adequate; nothing stood out.,Liberty Market,Monument,40.8493142,-74.0036742,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral,2026-04-03T22:47:31.680336Z,640.0,99.593,2026-04-03T22:47:31.680336Z
1775256810680,3.0,"Safety seemed average — busy during the day, quieter at night.",Harbor Park,Town square,40.7058968,-74.0270029,neutral,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,641.0,64.26,2026-04-03T22:47:31.680336Z
1775256811680,5.0,Floors and tables were wiped down constantly.,Grand Plaza,Museum,40.7750077,-73.850817,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,642.0,51.969,2026-04-03T22:47:31.680336Z
1775256812680,4.0,Facilities work but show their age.,North Point Garden,Museum,40.7278484,-73.9355149,notmentioned,notmentioned,neutral,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,643.0,56.709,2026-04-03T22:47:31.680336Z
1775256813680,5.0,Some grass and planters; limited but okay.,Liberty Market,Train station,40.8199207,-73.9514348,notmentioned,notmentioned,notmentioned,neutral,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,644.0,85.824,2026-04-03T22:47:31.680336Z
1775256814680,2.0,Underwhelming — not much to do besides walk around.,Harbor Center,Transit station,40.7752576,-73.92267,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,645.0,51.32,2026-04-03T22:47:31.680336Z
1775256815680,5.0,Some historical markers; could be expanded.,Union Square,Bus station,40.8632342,-74.026201,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,646.0,60.007,2026-04-03T22:47:31.680336Z
1775256816680,4.0,Fees add up quickly for a family.,Metro Garden,Plaza,40.6640505,-73.8778192,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,2026-04-03T22:47:31.680336Z,647.0,62.093,2026-04-03T22:47:31.680336Z
1775256817680,2.0,Service was adequate; nothing stood out.,Liberty Station,Shopping mall,40.8570719,-73.9463445,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral,2026-04-03T22:47:31.680336Z,648.0,97.875,2026-04-03T22:47:31.680336Z
1775256818680,1.0,Patrols and cameras made me feel secure throughout the visit.,Central Museum,Historical place,40.8478232,-74.0469076,positive,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,649.0,92.922,2026-04-03T22:47:31.680336Z
1775256819680,1.0,Floors and tables were wiped down constantly.,Liberty Square,Train station,40.7365069,-74.0212741,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,650.0,80.775,2026-04-03T22:47:31.680336Z
1775256820680,4.0,Broken escalators and blocked exits are unacceptable.,Harbor Hall,City park,40.6893163,-74.0052184,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,651.0,45.17,2026-04-03T22:47:31.680336Z
1775256821680,3.0,Some grass and planters; limited but okay.,Liberty Museum,City park,40.8049931,-74.0327622,notmentioned,notmentioned,notmentioned,neutral,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,652.0,50.236,2026-04-03T22:47:31.680336Z
1775256822680,5.0,A few interesting pieces; short visit is enough.,Union Market,Shopping mall,40.8508937,-73.9767919,notmentioned,notmentioned,notmentioned,notmentioned,neutral,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,653.0,94.388,2026-04-03T22:47:31.680336Z
1775256823680,4.0,Little information on the site's history; a missed opportunity.,Riverside Museum,Art gallery,40.7739871,-73.9605435,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,654.0,17.064,2026-04-03T22:47:31.680336Z
1775256824680,5.0,Pricing matches similar venues nearby.,Civic Center,City park,40.710929,-73.9361136,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral,notmentioned,2026-04-03T22:47:31.680336Z,655.0,89.236,2026-04-03T22:47:31.680336Z
1775256825680,3.0,Volunteers went out of their way to help visitors.,Grand Hall,Playground,40.7702526,-73.895982,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,2026-04-03T22:47:31.680336Z,656.0,25.035,2026-04-03T22:47:31.680336Z
1775256826680,4.0,"Safety seemed average — busy during the day, quieter at night.",Metro Museum,Subway station,40.8757915,-74.0222512,neutral,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,657.0,70.305,2026-04-03T22:47:31.680336Z
1775256827680,5.0,Floors and tables were wiped down constantly.,Grand Garden,Bazaar,40.8728508,-73.8990074,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,658.0,114.812,2026-04-03T22:47:31.680336Z
1775256828680,4.0,Elevators and signage are new and easy to follow.,North Point Hall,Museum,40.7782311,-73.9431481,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,659.0,83.414,2026-04-03T22:47:31.680336Z
1775256829680,5.0,Green space and shade trees make this a pleasant stop.,Central Garden,Public swimming pool,40.7041004,-73.9253126,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,660.0,67.314,2026-04-03T22:47:31.680336Z
1775256830680,5.0,A few interesting pieces; short visit is enough.,West End Pool,Tourist attraction,40.8301703,-73.8763845,notmentioned,notmentioned,notmentioned,notmentioned,neutral,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,661.0,114.605,2026-04-03T22:47:31.680336Z
1775256831680,4.0,Little information on the site's history; a missed opportunity.,Liberty Park,Shopping mall,40.679181,-73.8662828,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,662.0,102.85,2026-04-03T22:47:31.680336Z
1775256832680,2.0,Fees add up quickly for a family.,Riverside Pool,Town square,40.8336286,-73.85972,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,2026-04-03T22:47:31.680336Z,663.0,84.556,2026-04-03T22:47:31.680336Z
1775256833680,3.0,Volunteers went out of their way to help visitors.,Harbor Center,Tourist attraction,40.7028538,-73.8816472,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,2026-04-03T22:47:31.680336Z,664.0,54.812,2026-04-03T22:47:31.680336Z
1775256834680,2.0,"Safety seemed average — busy during the day, quieter at night.",Central Garden,Museum,40.8154135,-73.9066498,neutral,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,665.0,33.839,2026-04-03T22:47:31.680336Z
1775256835680,1.0,Litter and leaves everywhere; maintenance is lacking.,Metro Museum,Historical landmark,40.8728851,-73.9203259,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,666.0,39.286,2026-04-03T22:47:31.680336Z
1775256836680,4.0,Elevators and signage are new and easy to follow.,Civic Garden,Farmers' market,40.7892875,-73.8807729,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,667.0,75.119,2026-04-03T22:47:31.680336Z
1775256837680,5.0,Almost entirely paved with little vegetation.,Harbor Garden,Museum,40.7773144,-74.0367965,notmentioned,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,668.0,14.662,2026-04-03T22:47:31.680336Z
1775256838680,4.0,Underwhelming — not much to do besides walk around.,Civic Park,Bus station,40.7297593,-73.9247868,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,669.0,63.367,2026-04-03T22:47:31.680336Z
1775256839680,1.0,Restoration preserved the original details beautifully.,Grand Center,Plaza,40.8713589,-73.8997651,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,670.0,9.117,2026-04-03T22:47:31.680336Z
1775256840680,2.0,Pricing matches similar venues nearby.,Grand Park,Recreation center,40.8006116,-74.0316669,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral,notmentioned,2026-04-03T22:47:31.680336Z,671.0,111.22,2026-04-03T22:47:31.680336Z
1775256841680,4.0,Staff seemed overwhelmed and short with guests.,Harbor Park,Castle,40.7041146,-73.9412062,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,2026-04-03T22:47:31.680336Z,672.0,56.472,2026-04-03T22:47:31.680336Z
1775256842680,1.0,I would not bring children here late; the perimeter feels unsafe.,Riverside Market,Farmers' market,40.7598483,-73.942146,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,673.0,116.793,2026-04-03T22:47:31.680336Z
1775256843680,5.0,"Clean enough for a quick visit, not immaculate.",Liberty Market,Bazaar,40.692955,-73.8632191,notmentioned,neutral,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,674.0,56.981,2026-04-03T22:47:31.680336Z
1775256844680,2.0,Elevators and signage are new and easy to follow.,Metro Square,Bazaar,40.7375031,-74.0344016,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,675.0,75.613,2026-04-03T22:47:31.680336Z
1775256845680,4.0,Green space and shade trees make this a pleasant stop.,Grand Museum,Monument,40.815464,-73.9172616,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,676.0,58.062,2026-04-03T22:47:31.680336Z
1775256846680,2.0,The main exhibit alone is worth the trip.,Liberty Hall,Plaza,40.7903993,-73.9515058,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,677.0,67.327,2026-04-03T22:47:31.680336Z
1775256847680,2.0,Little information on the site's history; a missed opportunity.,Central Center,Shopping mall,40.8471155,-73.9350814,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,678.0,55.193,2026-04-03T22:47:31.680336Z
1775256848680,1.0,Fees add up quickly for a family.,Riverside Station,Sports complex,40.764362,-73.8808977,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,2026-04-03T22:47:31.680336Z,679.0,101.26,2026-04-03T22:47:31.680336Z
1775256849680,2.0,Staff seemed overwhelmed and short with guests.,Civic Pool,Historical place,40.6797821,-73.9467766,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,2026-04-03T22:47:31.680336Z,680.0,27.558,2026-04-03T22:47:31.680336Z
1775256850680,5.0,I would not bring children here late; the perimeter feels unsafe.,Grand Garden,Tourist attraction,40.8786641,-74.042364,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,681.0,78.98,2026-04-03T22:47:31.680336Z
1775256851680,2.0,"Clean enough for a quick visit, not immaculate.",Union Market,Historical landmark,40.7231984,-73.9451226,notmentioned,neutral,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,682.0,50.838,2026-04-03T22:47:31.680336Z
1775256852680,4.0,Broken escalators and blocked exits are unacceptable.,Liberty Garden,Historical landmark,40.6928346,-73.92496,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,683.0,32.31,2026-04-03T22:47:31.680336Z
1775256853680,3.0,Some grass and planters; limited but okay.,Civic Hall,Playground,40.6619306,-73.9961346,notmentioned,notmentioned,notmentioned,neutral,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,684.0,8.438,2026-04-03T22:47:31.680336Z
1775256854680,5.0,The main exhibit alone is worth the trip.,West End Square,Museum,40.8557848,-73.9779285,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,685.0,119.364,2026-04-03T22:47:31.680336Z
1775256855680,2.0,Little information on the site's history; a missed opportunity.,Liberty Garden,Sports complex,40.737616,-73.9260922,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,686.0,83.845,2026-04-03T22:47:31.680336Z
1775256856680,4.0,Pricing matches similar venues nearby.,Harbor Garden,Bazaar,40.7809145,-74.0438732,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral,notmentioned,2026-04-03T22:47:31.680336Z,687.0,19.355,2026-04-03T22:47:31.680336Z
1775256857680,5.0,Staff seemed overwhelmed and short with guests.,Liberty Park,Castle,40.7143073,-73.941646,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,2026-04-03T22:47:31.680336Z,688.0,94.514,2026-04-03T22:47:31.680336Z
1775256858680,3.0,"Safety seemed average — busy during the day, quieter at night.",Central Pool,Shopping mall,40.7288052,-73.9750941,neutral,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,689.0,33.889,2026-04-03T22:47:31.680336Z
1775256859680,3.0,Litter and leaves everywhere; maintenance is lacking.,North Point Square,Public swimming pool,40.8648731,-73.9713653,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,690.0,73.263,2026-04-03T22:47:31.680336Z
1775256860680,5.0,Broken escalators and blocked exits are unacceptable.,West End Square,Public swimming pool,40.6951047,-73.979396,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,691.0,98.751,2026-04-03T22:47:31.680336Z
1775256861680,1.0,Green space and shade trees make this a pleasant stop.,West End Market,City park,40.7176577,-73.9223398,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,692.0,77.904,2026-04-03T22:47:31.680336Z
1775256862680,5.0,The main exhibit alone is worth the trip.,Central Center,Train station,40.6806125,-73.9434594,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,693.0,71.246,2026-04-03T22:47:31.680336Z
1775256863680,1.0,Some historical markers; could be expanded.,Liberty Park,Bus station,40.7119281,-73.9717229,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,694.0,104.633,2026-04-03T22:47:31.680336Z
1775256864680,3.0,Fees add up quickly for a family.,Grand Plaza,Public swimming pool,40.8492472,-74.0110864,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,2026-04-03T22:47:31.680336Z,695.0,115.455,2026-04-03T22:47:31.680336Z
1775256865680,3.0,Volunteers went out of their way to help visitors.,Liberty Hall,Bazaar,40.8624674,-73.8630927,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,2026-04-03T22:47:31.680336Z,696.0,44.121,2026-04-03T22:47:31.680336Z
1775256866680,3.0,"Safety seemed average — busy during the day, quieter at night.",Civic Station,Monument,40.687817,-74.0340786,neutral,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,697.0,83.261,2026-04-03T22:47:31.680336Z
1775256867680,4.0,Litter and leaves everywhere; maintenance is lacking.,Riverside Station,City park,40.7254126,-73.9433919,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,698.0,43.857,2026-04-03T22:47:31.680336Z
1775256868680,5.0,Elevators and signage are new and easy to follow.,Civic Hall,Art gallery,40.8775577,-73.9533394,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,699.0,110.105,2026-04-03T22:47:31.680336Z
1775256869680,2.0,Green space and shade trees make this a pleasant stop.,Metro Museum,Historical landmark,40.7289707,-74.0164641,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,700.0,71.176,2026-04-03T22:47:31.680336Z
1775256870680,4.0,Underwhelming — not much to do besides walk around.,Central Square,Bazaar,40.7428398,-73.9321752,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,701.0,104.858,2026-04-03T22:47:31.680336Z
1775256871680,4.0,Some historical markers; could be expanded.,Union Museum,Sports complex,40.7011222,-73.9440518,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,702.0,94.893,2026-04-03T22:47:31.680336Z
1775256872680,1.0,Fees add up quickly for a family.,Metro Plaza,Transit station,40.7351119,-74.0052893,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,2026-04-03T22:47:31.680336Z,703.0,119.014,2026-04-03T22:47:31.680336Z
1775256873680,5.0,Staff seemed overwhelmed and short with guests.,Riverside Station,Town square,40.7660307,-73.9380133,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,2026-04-03T22:47:31.680336Z,704.0,49.99,2026-04-03T22:47:31.680336Z
1775256874680,4.0,"Safety seemed average — busy during the day, quieter at night.",Grand Museum,Shopping mall,40.734135,-73.8596743,neutral,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,705.0,61.308,2026-04-03T22:47:31.680336Z
1775256875680,2.0,Floors and tables were wiped down constantly.,North Point Market,Transit station,40.7104554,-73.9727442,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,706.0,102.764,2026-04-03T22:47:31.680336Z
1775256876680,4.0,Elevators and signage are new and easy to follow.,Harbor Center,Art gallery,40.7246066,-73.9280232,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,707.0,91.939,2026-04-03T22:47:31.680336Z
1775256877680,5.0,Almost entirely paved with little vegetation.,Liberty Square,Park,40.8277907,-73.992539,notmentioned,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,708.0,35.096,2026-04-03T22:47:31.680336Z
1775256878680,2.0,A few interesting pieces; short visit is enough.,Grand Center,Shopping mall,40.6517485,-73.9886761,notmentioned,notmentioned,notmentioned,notmentioned,neutral,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,709.0,76.666,2026-04-03T22:47:31.680336Z
1775256879680,1.0,Little information on the site's history; a missed opportunity.,Civic Market,Town square,40.8518825,-73.8712266,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,710.0,99.798,2026-04-03T22:47:31.680336Z
1775256880680,4.0,Budget-friendly snacks and no hidden fees.,Central Plaza,Subway station,40.6671372,-73.8835206,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,2026-04-03T22:47:31.680336Z,711.0,110.096,2026-04-03T22:47:31.680336Z
1775256881680,4.0,Service was adequate; nothing stood out.,Civic Market,Museum,40.7877702,-74.017037,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral,2026-04-03T22:47:31.680336Z,712.0,27.902,2026-04-03T22:47:31.680336Z
