time,rating,text,name,category,latitude,longitude,safety,cleanliness,infrastructure,nature,attractions,heritage,costs,other
1579606037029,5.0,"For my first trip to New York, I wanted to go here following on from the World changing events of 9/11.",World Trade Center,Museum,40.7117969,-74.0134982,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,neutral
1563374948128,5.0,Very clean,Lefferts Playground,Playground||Basketball court||Handball court||Park||Tourist attraction,40.6656049,-73.82117579999999,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned
1545934694068,4.0,A decent zoo that's great for younger kids because it's a little smaller. The petting zoo is also a treat.,Queens Zoo,Zoo||Tourist attraction,40.7439678,-73.84924579999999,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive
1503154940493,4.0,"Relatively new park. Views of lower Manhattan and the Statue of Liberty. Two large, modern athletic fields, well configured for soccer, with artificial turf. Modern restrooms. Overall the park is well maintained. It has a parking lot which is a big plus. For parents, one minus is the lack of playground equipment. There is a stone pier to walk out on and take in the views but be careful with small children as there is no fencing.",Bush Terminal Piers Park,Park||Tourist attraction,40.6534111,-74.02010229999999,negative,positive,positive,positive,negative,notmentioned,notmentioned,neutral
1556283220893,4.0,Spiral shape art museum...So it is easy to navigate just up n down. Not too big a.museum means you can be more focused,Solomon R. Guggenheim Museum,Modern art museum||Art museum||Museum||Tourist attraction,40.7829796,-73.9589706,notmentioned,notmentioned,positive,notmentioned,positive,positive,notmentioned,positive
1518713676835,5.0,Nice environment in Riverside,The Battery,Park||Tourist attraction,40.703140999999995,-74.0159996,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1486960147353,4.0,Great place to get jackets lingerie Jewelers small mini mall,Jamaica Colosseum Mall,Shopping mall,40.7075,-73.7963889,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1544841246234,5.0,Mattress shopping at Macy's. I highly recommend. When shopping at the new store Lidl.. great price love the store. I highly recommended,Staten Island Mall,Shopping mall,40.581845099999995,-74.1658599,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,positive,positive
1536966094523,4.0,Enjoy the civil atmosphere.,Green Acres Mall,Shopping mall||Clothing store||Restaurant,40.6627613,-73.7196783,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1573949891584,3.0,The parking lot is a war zone,The Bay Terrace Shopping Center,Shopping mall,40.7787532,-73.7788391,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned
1526644713240,5.0,They serve you very courteously,Natale Monuments,Monument maker,40.7356707,-73.9169434,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1566719891426,5.0,"Well, is n’t it like this?",Alice in Wonderland,Sculpture||Tourist attraction,40.7750361,-73.9665454,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral
1553023360691,5.0,A NYC Attraction !,Indoor Extreme Sports Paintball & Laser Tag,Recreation center||Adventure sports center||Escape room center||Laser tag center||Paintball center,40.7422498,-73.9338684,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned
1498996273357,5.0,A small park with ethnic culture of the inhabitants of Chinatown. There is a playground for sports and recreation.,Columbus Park,Park||Playground||Tourist attraction,40.7155353,-74.0000483,notmentioned,notmentioned,notmentioned,positive,positive,positive,notmentioned,notmentioned
1558148816227,5.0,The Who show was great!,Madison Square Garden,Arena||Event venue||Stadium||Tourist attraction,40.7505045,-73.9934387,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1568481068890,4.0,"My favorite place in the whole world. Easy to find what you're looking for. So beautiful. No cars allowed. Gread bike riding, jogging walking on roadway. Lake for fishing. Baseball fields.Lots of trails to explore. And Prospect Park Zoo. Something for everyone.",Prospect Park,Park||Tourist attraction,40.6602037,-73.9689558,notmentioned,notmentioned,positive,positive,positive,notmentioned,notmentioned,positive
1575978846124,5.0,"All my favorite stores in one Burlington, century 21 marshalls vitamin shoppe and bbqs is also there on the bottom floor",Rego Center,Shopping mall,40.7332336,-73.86381639999999,notmentioned,notmentioned,positive,notmentioned,positive,notmentioned,notmentioned,positive
1595240173418,4.0,Covid has made the lines and the attitude of customers and employees a bit closer to the edge.,Bronx Terminal Market,Shopping mall,40.822836599999995,-73.9298908,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative
1446391669996,5.0,BROOKLYN BOTANIC GARDEN IS A BEAUTIFUL PLACE TO VISIT,Brooklyn Botanic Garden,Botanical garden||Environmental organization||Tourist attraction||Wedding venue,40.669509999999995,-73.9625044,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1583429503915,1.0,"This parking garage it’s rip off 1hour 15 or 50 minutes they charge 52$. The prices are not visible,they wrote very small",Icon Parking,Parking garage||Parking lot,40.7480839,-73.9767947,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,negative,notmentioned
1551875893395,4.0,"I was staying (January / 2019) for 10 days in the building which is directly across the street and had a view of the sports court. I spent my days strolling and for this reason I can not guarantee that children use the sports equipment exhaustively, but I realized that it is available, which I think is good. The area is beautiful as well. I hope it has real usefulness.",Peter's Field,Playground,40.7361431,-73.9817975,notmentioned,notmentioned,neutral,positive,positive,notmentioned,notmentioned,positive
1558260218870,5.0,Attended Target First Saturdays for the second time. A good time in the museum at night. Night at the museum.,Brooklyn Museum,Art museum||Museum||Tourist attraction,40.6712062,-73.9636306,notmentioned,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,positive
1533135151755,4.0,"May 2015. The place is fun, it's a must do if you're in the area, but not a must-see.",M&M'S World,Confectionery||Candy store||Children's clothing store||Chocolate shop||Tourist attraction,40.7601775,-73.9843631,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,neutral
1508967840763,3.0,It can be roasted,Flushing Meadows Corona Park,Park||Tourist attraction,40.7400275,-73.8406953,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral
1598051003134,5.0,Perfect place for the family,Canarsie Park,Park||Tourist attraction,40.6277696,-73.89508649999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1529495363979,2.0,NY Aquarium is a small aquarium located in Coney Island.,New York Aquarium,Aquarium||Tourist attraction,40.574010099999995,-73.9760005,notmentioned,notmentioned,notmentioned,notmentioned,neutral,notmentioned,notmentioned,neutral
1568917829798,5.0,"Prospect Park has been a pleasant surprise, beautiful, well maintained, clean and super quiet. The neighborhood is also very pretty. I recommend it.",Prospect Park,Park||Tourist attraction,40.6602037,-73.9689558,notmentioned,positive,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1560775205927,5.0,I love everything about this place,Bay Plaza,Shopping mall,40.863953599999995,-73.8273421,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1540037680428,5.0,Great experience!,Yankee Stadium Tours,Tourist attraction,40.8245063,-73.9148575,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1555818409396,5.0,beautiful church,St. Patrick's Cathedral,Cathedral||Catholic church||Tourist attraction,40.7586117,-73.9761953,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,positive
1480651821819,5.0,Iconic. Beautiful place. Love that it's right on Penn station. Nothing like watching the Knicks here.,Madison Square Garden,Arena||Event venue||Stadium||Tourist attraction,40.7505045,-73.9934387,notmentioned,notmentioned,positive,notmentioned,positive,positive,notmentioned,positive
1609360892742,4.0,It's a neat place if you happen to be in the area (like visiting the trade towers memorial) but I can't recommend going out of your way just to see this except for maybe Christmas.,Zuccotti Park,Park||Tourist attraction,40.7092649,-74.011262,notmentioned,notmentioned,notmentioned,notmentioned,neutral,positive,notmentioned,neutral
1561915084350,4.0,"Loud, bright, busy, crowded, dirty...",Times Sq - 42 St,Subway station,40.7545563,-73.9866737,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative
1567881576261,5.0,Beautifully,Bella Abzug Park,Park||Tourist attraction,40.7555735,-74.0005741,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1506985370426,5.0,They,Fort Greene Park,Park||Tourist attraction,40.6914322,-73.975246,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral
1547203333345,4.0,"Works that I have seen in art textbooks are everywhere and it seems that it takes about half a day to look carefully. Although I saw it in a hurry without time, it still took about three hours. Cloak of luggage will register mobile number when depositing. (It is okay with Japanese mobile) Information received by SMS and information on receipt arrives, it is a form to show to your brother when you take over. It seemed that we had to deposit a coat and a large bag.",The Museum of Modern Art,Modern art museum||Art museum||Museum||Tourist attraction,40.7614327,-73.97762159999999,notmentioned,notmentioned,neutral,notmentioned,notmentioned,notmentioned,notmentioned,neutral
1594606257573,5.0,"Great place, great stuff, great staff.",Bay Plaza,Shopping mall,40.863953599999995,-73.8273421,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1614573898241,5.0,"The views from amazing. I wished there was more to do here tho, especially for almost $40 per ticket. Also $20 for very little glass of champagne, that doesn't even come in a proper champagne glass. It comes in very flimsy plastic cup. Which was just disappointing.",Edge,Observation deck||Tourist attraction,40.7540893,-74.0009379,notmentioned,notmentioned,notmentioned,positive,negative,notmentioned,negative,negative
1527106504337,4.0,The parking is horrible. But they've updated the mall,Green Acres Mall,Shopping mall||Clothing store||Restaurant,40.6627613,-73.7196783,notmentioned,notmentioned,negative,notmentioned,positive,notmentioned,notmentioned,positive
1546474515867,4.0,"Beautiful decorations for the Holidays, plenty of Food trucks",Liberty Park,Park||Tourist attraction,40.710440299999995,-74.01385119999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1551730403335,2.0,Blv it or not,Ripley's Believe It or Not! Times Square,Tourist attraction||Amusement center||Art museum||Modern art museum||Museum,40.7565399,-73.98867709999999,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral
1519421117240,5.0,Exelant view .,Tramway Plaza,City park||Garden||Tourist attraction,40.7609038,-73.9644024,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1494566232076,5.0,Nice little park,Canarsie Park,Park||Tourist attraction,40.6277696,-73.89508649999999,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1579136295674,5.0,It's a great place to have some good views and enjoy the Central Park vibe,Gapstow Bridge,Bridge||Scenic spot||Tourist attraction,40.7669315,-73.97380989999999,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1503766014539,5.0,Very beautiful place,New York Aquarium,Aquarium||Tourist attraction,40.574010099999995,-73.9760005,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1499915729061,4.0,Expanding.. Can't wait to see when completed,Staten Island Mall,Shopping mall,40.581845099999995,-74.1658599,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,positive
1523822497377,5.0,"Great place to get lunch, buy food and grab a seat.",Zuccotti Park,Park||Tourist attraction,40.7092649,-74.011262,notmentioned,notmentioned,positive,notmentioned,positive,notmentioned,notmentioned,positive
1510628785254,4.0,It's great,Green Acres Mall,Shopping mall||Clothing store||Restaurant,40.6627613,-73.7196783,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1608398383969,5.0,It's developed to be a beautiful place,Gateway Center,Shopping mall,40.6525,-73.8713889,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1599401718947,4.0,Nice place for a bbq..,Pelham Bay Park,Park||Athletic park||Basketball court||Dog park||Nature preserve||Playground||Soccer field||Tourist attraction,40.867014399999995,-73.81006339999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1576011551907,5.0,"Loved this place, tried 4 different places and all were amazing",Chelsea Market,Shopping mall,40.7424509,-74.0059581,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1571262539210,4.0,Short and sweet one hour tour,Tenement Museum,History museum||Museum||Tourist attraction,40.7188154,-73.9901187,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1453856652051,5.0,Piece of History we should never forget about!,The Malcolm X & Dr. Betty Shabazz Memorial and Educational Center,Cultural center||Museum||Tourist attraction,40.8392663,-73.9406723,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,positive
1570036708619,4.0,"I love this park! Such a great view of the City and a quiet boardwalk. As a former resident of Long Island City, I was very happy to see how this area has been transformed. I also like the decision to include some of the history of the area in the park's layout (Pepsi sign, gantries, railroad tracks), as well as signs with historical information. Was disappointed that the Tuesday night live music was postponed due to weather (the inclement weather in the forecast did not pan out).",Gantry Plaza State Park,Park||Tourist attraction,40.7455077,-73.9587485,notmentioned,notmentioned,positive,positive,negative,positive,notmentioned,neutral
1534767969147,5.0,Loved it!! Wish i had more $$!!!,Bay Plaza,Shopping mall,40.863953599999995,-73.8273421,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,negative,positive
1567017697559,5.0,"The renovations are coming along great. The rooftop bar is awesome, you can see the boardwalk and beach while sipping your drink.",New York Aquarium,Aquarium||Tourist attraction,40.574010099999995,-73.9760005,notmentioned,notmentioned,positive,positive,positive,notmentioned,notmentioned,positive
1524104029961,5.0,Entertaining and great food,Chelsea Market,Shopping mall,40.7424509,-74.0059581,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1542893085639,4.0,Love going here for fishing,Canarsie Park,Park||Tourist attraction,40.6277696,-73.89508649999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1482766233118,4.0,Lots of trails to walk and has some of the most remote feeling spots Manhattan. Majestic views of the palisades as well.,Inwood Hill Park,Park||Tourist attraction,40.8722007,-73.9255549,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,notmentioned,positive
1564195781261,5.0,Great for shopping your favorite brands and having some nice lunch/dinner around.,Queens Center,Shopping mall||Clothing store||Restaurant,40.734483399999995,-73.8696793,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1616268079494,4.0,It is beautiful and the people keep it clean thank god for the help to the park.,Tompkins Square Park,City park||Basketball court||Dog park||Handball court||Park||Playground||Public swimming pool,40.726429499999995,-73.9817841,notmentioned,positive,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1488373870862,5.0,Great views,Astoria Park,Park||Tourist attraction,40.7785364,-73.92283359999999,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned
1467646358434,1.0,Kids korner is horrible,Commonpoint Queens' Central Queens (Formerly known as Central Queens Y),Non-profit organization||After school program||Community center||Physical fitness program||Recreation center,40.7286533,-73.8470852,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned
1506538109644,5.0,"You can see the hotel tower of trump, which however is not L trump tower",Columbus Circle,Historical landmark,40.7680797,-73.9818957,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral
1466692245076,5.0,Loved this huge and nice park,Flushing Meadows Corona Park,Park||Tourist attraction,40.7400275,-73.8406953,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1486803229313,5.0,This place is great for kids and family,Bronx Zoo,Zoo||Tourist attraction,40.8505949,-73.8769982,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1529153443016,5.0,Great museum a must see.,Weeksville Heritage Center,Heritage museum||Tourist attraction,40.673975299999995,-73.9252989,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,positive
1575723524350,5.0,Very nice place to visit,M&M'S World,Confectionery||Candy store||Children's clothing store||Chocolate shop||Tourist attraction,40.7601775,-73.9843631,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1480858165210,5.0,Lots of cool stuff from around NYC at surprisingly decent prices.,Artists & Fleas Chelsea,Market||Boutique||Gift shop||Record store||Tourist attraction||Vintage clothing store,40.7428736,-74.0073428,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,positive,notmentioned
1573546553537,5.0,Very interesting part. With many aircraft and particular importance is the starship enterprise.,"Intrepid Sea, Air & Space Museum",Museum||Historical place||Historical landmark||Tourist attraction,40.7645266,-73.99960759999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned
1527901683404,4.0,A good area surrounding communities offers a lot but very congested in the evening time when people are leaving the big Warehouse. A lot of car services are used in that area so be careful.,Queens Center,Shopping mall||Clothing store||Restaurant,40.734483399999995,-73.8696793,neutral,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,negative
1594476942843,2.0,Market is a No go had to go innwith a whole hazmat suit covid 19 corona,Bronx Terminal Market,Shopping mall,40.822836599999995,-73.9298908,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative
1487521824395,1.0,Not a great atmosphere. VERY expensive for what it was.,"Intrepid Sea, Air & Space Museum",Museum||Historical place||Historical landmark||Tourist attraction,40.7645266,-73.99960759999999,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,negative
1497870494120,3.0,Too much people. A lot of closed areas in the museum.,The Museum of Modern Art,Modern art museum||Art museum||Museum||Tourist attraction,40.7614327,-73.97762159999999,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,negative
1564613541985,1.0,Nobody help. And crazy Price. Expensive,Feel Beauty Supply,Beauty supply store||Cosmetics store||Hair extensions supplier||Health and beauty shop||Shopping mall||Wig shop,40.6495934,-73.96348189999999,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,negative
1515354021307,5.0,"Incredible arena, knowledgeable staff.",Madison Square Garden,Arena||Event venue||Stadium||Tourist attraction,40.7505045,-73.9934387,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1455455319404,3.0,Best way to start your visit in NYC in this beautiful church.,St. Patrick's Cathedral,Cathedral||Catholic church||Tourist attraction,40.7586117,-73.9761953,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,positive
1553137527352,5.0,"Great films, great community, very affordable.",Anthology Film Archives,Movie theater||Museum||Tourist attraction,40.7246939,-73.99016569999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,positive,positive
1535497539073,3.0,Its nice place to hangout,Basil Behagen Playground,Playground||Park||Tourist attraction,40.8253722,-73.9012602,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1579137676197,2.0,Not a friendly place and not too clean,Port Authority Bus Terminal,Parking lot,40.7567144,-73.9922448,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative
1497389347557,5.0,Please don't come here! It's nice and quiet in the mornings. Beware of the dogs! Off leash till 9am. Best dog park on the island.,Von Briesen Park,Park||Tourist attraction,40.6073536,-74.0597543,negative,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive
1558556899793,5.0,A classic,Flatiron Building,Building||Historical place||Tourist attraction,40.7410605,-73.9896986,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1583240876923,2.0,Drunks hanging around in the park,Corona Golf Playground,Playground||Park,40.7474938,-73.8549547,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative
1534866713162,3.0,Nice scenery. Hosted a showing of The Whiz which brought everyone together in peace (& LOTS of fun).,Bryant Park,Park||Tourist attraction,40.7535965,-73.9832326,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive
1542808900130,1.0,  more$$,Circle Line Sightseeing Cruises,Tourist attraction||Boat tour agency||Live music venue||Sightseeing tour agency||Tour operator,40.7628839,-74.0017135,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned
1418506389772,5.0,"Amazing restaurants and views on the waterfront. They have excellent dining options here from Black Seed Bagels, Blue Ribbon Sushi and a lot more.",Brookfield Place,Shopping mall||Tourist attraction,40.712716799999995,-74.01528239999999,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive
1529261446280,1.0,honestly the worst place I've ever been. I was there for 25min waiting for a drink and both my friend and I went up the this older Male bartender and he completely ignored us the whole time and served everyone around us. seems like he was more interested in serving guys that he thought were cute. never again will I go here and I suggest unless your a cute boy dont yo there either.,The Stonewall Inn,Gay bar||Bar||Tourist attraction,40.7338326,-74.00216259999999,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative
1564273227690,5.0,"It was fun to be at, and it is very big, and it's good to have cook outs and BBQs thier thier",Carter Playground,Playground,40.8369523,-73.894249,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1614609184130,5.0,A lot of exhibits were closed but I'm glad we were able to see them fish and the sharks!,New York Aquarium,Aquarium||Tourist attraction,40.574010099999995,-73.9760005,notmentioned,notmentioned,negative,positive,positive,notmentioned,notmentioned,neutral
1486149075533,5.0,"Amazing view, great food options, large seating areas",The Shops at SkyView Center,Shopping mall||Restaurant,40.7572609,-73.8356116,notmentioned,notmentioned,positive,positive,positive,notmentioned,notmentioned,positive
1561257222637,5.0,"You can tell NY is broke when there is NO outrage in this lovely park as homeless mingle with matrons !! No, we have learned to quietly share what is still free....Sun and Aur !!!",Stuyvesant Square Park,Park||Dog park||Tourist attraction,40.733946499999995,-73.9841048,negative,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive,negative
1535402705228,4.0,"A beautiful Galerie celebrating the art of German and Austrian heritage through Klimt, Schiele and other artists. A hidden gem off 5th and Madison Avenues. A worthwhile experience.",Neue Galerie New York,Art museum||Art gallery||Museum||Tourist attraction,40.781264,-73.9603267,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,positive
1568053323247,4.0,Quiet hangout,Lincoln Terrace / Arthur S. Somers Park,Park||Baseball field||Basketball court||Dog park||Handball court||Playground||Tennis court||Tourist attraction,40.6668637,-73.9272053,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1616003160925,5.0,"Trader Joes runs a professional shopping experience. I was trying to locate a BBQ meat rub for a friend of mine overseas that only Traders Joes carries, and they were able to tell me instantly whether it was in stock. Very impressed with the operation and hygiene and pandemic protocols",90 - 30 Metropolitan Avenue,Shopping mall||Grocery store||Restaurant,40.710916,-73.8582626,notmentioned,positive,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1516254831905,5.0,Late train was on time so was a good way back home. Best Philly cheese steak Bronx :),167 Street,Subway station,40.8357232,-73.9211957,notmentioned,notmentioned,positive,notmentioned,positive,notmentioned,notmentioned,positive
1570894157610,4.0,Very easy to shop,Brookfield Place,Shopping mall||Tourist attraction,40.712716799999995,-74.01528239999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1577323249593,5.0,Lovely architecture inside and out! A signature train station in NYC downtown.,One World Trade Center,Business center||Tourist attraction,40.7127431,-74.0133795,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive,notmentioned,positive
1487478197402,5.0,Beautiful exhibits and architecture,Brooklyn Museum,Art museum||Museum||Tourist attraction,40.6712062,-73.9636306,notmentioned,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned
1569267556225,4.0,I loved Alicia and the park x outside xq inside there were many rats on the internal roads and they are not afraid they wait for you to throw food that gave me a lot of revulsion,Alice in Wonderland,Sculpture||Tourist attraction,40.7750361,-73.9665454,notmentioned,negative,neutral,notmentioned,notmentioned,notmentioned,notmentioned,negative
1565978047624,3.0,"They are still renovating a few areas, but it's decent place to shop and eat.",Manhattan Mall,Shopping mall,40.749310699999995,-73.98929849999999,notmentioned,notmentioned,neutral,notmentioned,positive,notmentioned,notmentioned,neutral
1470505388928,5.0,The zoo is the best place to learn about animals!,Bronx Zoo,Zoo||Tourist attraction,40.8505949,-73.8769982,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,notmentioned
1483536518015,4.0,Nice mall with all things working fine except for the stairs always have some issues and forget weekends on use the elevators.,Queens Place Mall,Shopping mall,40.7355974,-73.8745378,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,neutral
1577841420927,5.0,Our favorite part of NYC,Statue of Liberty National Monument,Historical landmark||Monument||National park||Tourist attraction,40.6892494,-74.04450039999999,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1522988752514,5.0,Great park I recomend this place to anyone/ everyone. Great events every day. Always something new & something to do.,Bryant Park,Park||Tourist attraction,40.7535965,-73.9832326,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive
1516091462199,5.0,..... spotless bathrooms and excellent Starbucks upstairs,Trump Tower,Landmark||Tourist attraction,40.7624284,-73.973794,notmentioned,positive,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1577718099330,5.0,These guys are professional and very fast!!,Park Plus Airport Parking - JFK Airport,Parking lot,40.6646113,-73.8174492,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1528746205973,5.0,"A most magnificent fountain surrounding the historical centerpiece of the Roman Column architectural masterpiece, which is Columbus Circle. To truly see its full splendor, must be witnessed at nighttime, when all the lights illuminate the multiple sprinklers of the surrounding, enclave enclosure of the fountains. truly love/like please",Columbus Circle,Historical landmark,40.7680797,-73.9818957,notmentioned,notmentioned,positive,positive,positive,positive,notmentioned,positive
1572484910118,5.0,"Beautiful place to go to relax, it's huge, go with comfortable clothes because there is so much to walk!",Prospect Park,Park||Tourist attraction,40.6602037,-73.9689558,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,notmentioned,positive
1543658576569,5.0,Kids like it,Congo Gorilla Forest,Exhibit||Tourist attraction,40.848143799999995,-73.88132929999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1560706676426,5.0,"Perfect size for a day trip. 1 loop through the park takes about 5 hours. Petting zoo is across from the entrance of the main zoo, but it wasn't clear if they charged a separate fee. The closest street entrance is closed for construction, so is a long hike to get out of the park. There are open fields for picnicking and a small amusement park outside, for a seperate fee.",Flushing Meadows Corona Park,Park||Tourist attraction,40.7400275,-73.8406953,notmentioned,notmentioned,negative,positive,positive,notmentioned,neutral,neutral
1569799761641,5.0,Always love come here very nice family friendly,Fort Washington Park,Park||Baseball field||Basketball court||BBQ area||Dog park||Playground||Tourist attraction,40.850671299999995,-73.9452115,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1604608832956,5.0,Beautiful view. Great for all sorts of outdoor interests.,Fort Totten Park,Park||Outdoor swimming pool||Soccer field||Tourist attraction,40.7920899,-73.7760996,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive
1520386596866,4.0,Very educational i took my class,New York Transit Museum,Museum||Gift shop||Non-profit organization||Rail museum||Tourist attraction,40.6903933,-73.98984,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1507570394990,5.0,One of the best places in NY,Madison Square Park,Park||Tourist attraction,40.7421872,-73.9880175,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
